PRODINFO,¥1399.00-2129.00,1299.00-2029.00,558,"优惠
淘金币可抵38.97元",,收藏宝贝 (685人气),快递 免运费 ,"货源保障,7天无理由,运费险"
537374000000,1,review-1120565014397,2021年01月24日 18:37,面镜非常轻，戴在脸上完全感觉不到重量的！非常NICE！期待下水！,,,,
537374000000,1,review-1119619796898,2021年01月23日 17:41,面镜收到了下水很不错，防雾效果非常好，唯一不好的就是镜框的飞边处理不好，有溢胶的现像，其他的都是很好的，希望后续换模后不会有这种情况了！,,,,
537374000000,1,review-1116348935667,2020年12月19日 13:21,很好用,,,,
537374000000,1,review-1114359549408,2020年12月12日 00:29,第一个差评给客服了～ 拍下之后再三叮嘱请检查一下，不想来回退换，下周要上课，给我发来一个毛边严重得像地摊货的面镜？ 我发给客服看，问了一句可退？ 客服直接跑路换人可还行？ 第一面镜我甚至都没有试密闭性，第二我在跟客服好好商量 您这态度可真行～ 淘宝第一个差评拿去,,,,
537374000000,1,review-1113815204123,2020年12月10日 19:19,此用户没有填写评价。,,,,
537374000000,1,review-1111412200906,2020年11月23日 07:41,比一代好用多了,,,,
PRODINFO,¥35.00,,9,"优惠
淘金币可抵1.05元
 300元店铺优惠券，满4800元可用 领取
 120元店铺优惠券，满3600元可用 领取",,收藏宝贝 (1249人气),快递 ¥12.00 ,7天无理由
527342000000,1,review-1123348129457,2021年02月28日 16:21,"评价方未及时做出评价,系统默认好评!",,,,
527342000000,1,review-1123348129455,2021年02月28日 16:21,"评价方未及时做出评价,系统默认好评!",,,,
527342000000,1,review-1123272865679,2021年02月27日 17:11,"评价方未及时做出评价,系统默认好评!",,,,
527342000000,1,review-1121031780877,2021年02月04日 21:54,非常不错，发货也特别及时,,,,
527342000000,1,review-1102934029591,2020年10月05日 17:58,咬嘴是可以重复多次用，但配了一次性的扎带，唉,,,,
527342000000,1,review-1123182862078,2021年02月21日 15:22,"评价方未及时做出评价,系统默认好评!",,,,
527342000000,1,review-1123182862059,2021年02月21日 15:22,"评价方未及时做出评价,系统默认好评!",,,,
527342000000,1,review-1123481387459,2021年02月20日 15:30,"评价方未及时做出评价,系统默认好评!",,,,
527342000000,1,review-1123478831786,2021年02月20日 15:02,"评价方未及时做出评价,系统默认好评!",,,,
527342000000,1,review-1122688633374,2021年02月20日 15:02,"评价方未及时做出评价,系统默认好评!",,,,
527342000000,1,review-1122948046818,2021年02月18日 13:32,"评价方未及时做出评价,系统默认好评!",,,,
PRODINFO,¥38.00,,4,"优惠
淘金币可抵1.14元
 300元店铺优惠券，满4800元可用 领取
 120元店铺优惠券，满3600元可用 领取",,收藏宝贝 (425人气),快递 ¥12.00 ,7天无理由
522829000000,1,review-1123273929351,2021年02月27日 17:21,"评价方未及时做出评价,系统默认好评!",,,,
522829000000,1,review-1123263721503,2021年02月27日 15:50,"评价方未及时做出评价,系统默认好评!",,,,
522829000000,1,review-1122921390330,2021年02月18日 04:24,前面端頭做工還行，後面手握的部分太鋒利了。怕在水下會割傷手。原來的兩頭都是圓潤的，不會傷手。希望這個能改進。,,,,
522829000000,1,review-1123495062429,2021年02月25日 12:21,"评价方未及时做出评价,系统默认好评!",,,,
522829000000,1,review-1123479559769,2021年02月20日 15:11,"评价方未及时做出评价,系统默认好评!",,,,
522829000000,1,review-1123304259826,2021年02月18日 10:32,"评价方未及时做出评价,系统默认好评!",,,,
522829000000,1,review-1122921390331,2021年02月18日 04:24,前面端頭做工還行，後面手握的部分太鋒利了。怕在水下會割傷手。原來的兩頭都是圓潤的，不會傷手。希望這個能改進。,,,,
522829000000,1,review-1122829494243,2021年02月16日 16:33,"评价方未及时做出评价,系统默认好评!",,,,
522829000000,1,review-1121876089295,2021年02月09日 10:32,"评价方未及时做出评价,系统默认好评!",,,,
522829000000,1,review-1121933838420,2021年02月05日 15:51,"评价方未及时做出评价,系统默认好评!",,,,
522829000000,1,review-1121933838409,2021年02月05日 15:51,"评价方未及时做出评价,系统默认好评!",,,,
522829000000,1,review-1121584902031,2021年02月02日 14:43,"评价方未及时做出评价,系统默认好评!",,,,
PRODINFO,¥138.00,,1,"优惠
淘金币可抵4.14元
 300元店铺优惠券，满4800元可用 领取
 120元店铺优惠券，满3600元可用 领取",,收藏宝贝 (515人气),快递 ¥10.00 ,7天无理由
602432000000,1,review-1120221519857,2021年01月18日 17:36,大小合适，活动自如，过年去三亚潜水用。。。,,,,
602432000000,1,review-1113145725512,2020年12月01日 22:48,已经有的潜水手套是2mm厚的，冬天用是比较保暖，但是夏天用就太厚了，而且我觉得做法兰佐捏鼻子的时候手指不灵活了😂，就想找一款薄一点的能防晒就行的手套。发现这款，收到后挺满意的，两种材质，手背是防晒的，手心是绒的。自己量了手围，按推荐尺码买的，正正合适。魔术贴穿脱挺方便的，而且手套比较长，可以遮住手腕，更防晒。,,,,
602432000000,1,review-1112455110538,2020年11月25日 11:31,买了寄到国外假期用的，掌柜效率非常高，赞一个！,,,,
602432000000,1,review-1108391301994,2020年11月06日 13:38,买前要量好尺寸哦～ 不然可以会小。 我买的很合适 ～ 手套很好。,,,,
602432000000,1,review-1102449478602,2020年09月28日 23:16,第二雙了，第一雙的其中一隻掉進海裡去,,,,
602432000000,1,review-1099256030505,2020年09月05日 00:28,大小合适，一直想找的薄款终于找到了！,,,,
602432000000,1,review-1122756593489,2021年02月21日 13:52,"评价方未及时做出评价,系统默认好评!",,,,
602432000000,1,review-1121856560209,2021年02月14日 16:11,"评价方未及时做出评价,系统默认好评!",,,,
602432000000,1,review-1122679198519,2021年02月14日 13:50,"评价方未及时做出评价,系统默认好评!",,,,
602432000000,1,review-1122674723479,2021年02月09日 12:52,"评价方未及时做出评价,系统默认好评!",,,,
602432000000,1,review-1121096976756,2021年02月05日 14:51,"评价方未及时做出评价,系统默认好评!",,,,
602432000000,1,review-1121096976738,2021年02月05日 14:51,"评价方未及时做出评价,系统默认好评!",,,,
PRODINFO,¥5.00-78.00,,4,"优惠
淘金币最高可抵商品价 3%
 300元店铺优惠券，满4800元可用 领取
 120元店铺优惠券，满3600元可用 领取",,收藏宝贝 (971人气),快递 ¥10.00 ,7天无理由
564754000000,1,review-1122856204942,2021年02月27日 18:40,"评价方未及时做出评价,系统默认好评!",,,,
564754000000,1,review-1122758672879,2021年02月26日 15:40,"评价方未及时做出评价,系统默认好评!",,,,
564754000000,1,review-1123320242571,2021年02月23日 11:44,此用户没有填写评价。,,,,
564754000000,1,review-1122084917457,2021年02月12日 01:35,"评价方未及时做出评价,系统默认好评!",,,,
564754000000,1,review-1122773399338,2021年02月10日 15:31,"评价方未及时做出评价,系统默认好评!",,,,
564754000000,1,review-1121351411823,2021年01月28日 14:02,"评价方未及时做出评价,系统默认好评!",,,,
564754000000,1,review-1120676907346,2021年01月22日 16:10,"评价方未及时做出评价,系统默认好评!",,,,
564754000000,1,review-1119720287367,2021年01月14日 14:40,"评价方未及时做出评价,系统默认好评!",,,,
564754000000,1,review-1117832348787,2021年01月08日 15:51,"评价方未及时做出评价,系统默认好评!",,,,
564754000000,1,review-1118415359600,2021年01月04日 14:23,"评价方未及时做出评价,系统默认好评!",,,,
564754000000,1,review-1116631444512,2020年12月30日 13:33,"评价方未及时做出评价,系统默认好评!",,,,
PRODINFO,¥160.00-250.00,,2,"优惠
淘金币最高可抵商品价 3%
 300元店铺优惠券，满4800元可用 领取
 120元店铺优惠券，满3600元可用 领取",,收藏宝贝 (8人气),快递 ¥10.00 ,7天无理由
636607000000,1,review-1122605160501,2021年02月24日 18:50,"评价方未及时做出评价,系统默认好评!",,,,
636607000000,1,review-1123822167602,2021年02月24日 18:41,"评价方未及时做出评价,系统默认好评!",,,,
PRODINFO,¥136.00,68,27,"优惠
淘金币可抵2.04元",,收藏宝贝 (19211人气),快递 免运费 ,"订单险,7天无理由"
568461000000,1,review-1123681182295,2021年02月27日 15:26,此用户没有填写评价。,,,,
568461000000,1,review-1123607714809,2021年02月26日 16:41,"评价方未及时做出评价,系统默认好评!",,,,
568461000000,1,review-1123982247915,2021年02月26日 16:30,"评价方未及时做出评价,系统默认好评!",,,,
568461000000,1,review-1121157237357,2021年02月02日 12:40,挺好��，特意买大了一号，宝宝穿上稍宽松,,,,
568461000000,1,review-1115511369536,2020年12月18日 18:46,回购第三次了,,,,
568461000000,1,review-1116228739488,2020年12月18日 14:58,整体评价：色彩缤纷 4岁，身高108.体重36斤。宝宝如果比较有肉肉，最好拍大一码。衣服很好看的,,,,
568461000000,1,review-1114129543945,2020年12月03日 16:32,料子比成人泳衣要薄，质量很一般，做工走线都很对付，包装袋子好像已经不能再破了，如果不是还带着标签我可能会怀疑这是一件旧衣服，老人给洗了所以不能退了，给宝宝穿的话不推荐购买，信价比太低了,,,,
568461000000,1,review-1112166467466,2020年11月20日 14:20,质量很好,,,,
568461000000,1,review-1111480270053,2020年11月18日 10:45,"评价方未及时做出评价,系统默认好评!",,,,
568461000000,1,review-1109980181606,2020年11月11日 10:29,第二次购买了，质量很好。,,,,
568461000000,1,review-1106228395351,2020年10月24日 11:27,衣服很好，卖家服务更加好，下次还继续光顾,,,,
568461000000,1,review-1105060423324,2020年10月16日 08:50,小孩自己选的花色，质量可以。送的防晒帽子也挺好的，下次去海边可以带这个了。就是快递不知道是怎么送的，没电话短信通知，包裹被撕开扔在家门口，差点当垃圾扔掉了。,,,,
568461000000,1,review-1104641515171,2020年10月13日 10:32,本来打算休假的时候去游泳的，可是差一天才到货，没用上，打算退货了。商品质量不错，只是怕以后穿尺码会小。,,,,
568461000000,1,review-1101450000549,2020年09月26日 16:56,质量很差，穿了几次就破了，学习游泳的娃慎买,,,,
568461000000,1,review-1101315845354,2020年09月23日 09:41,质量很赞 价格也实惠 喜欢 可爱,,,,
568461000000,1,review-1100880473710,2020年09月19日 20:55,产品真的超级棒，下次还会买的，愿越做越好，非常好的购物体验,,,,
568461000000,1,review-1100955546494,2020年09月17日 19:26,儿子自己挑的，他很喜欢,,,,
568461000000,1,review-1099872361917,2020年09月12日 09:20,宝贝穿上很可爱，已经是第二次购买啦！瞬间变身整个海滩最靓的仔～绝对的好评！,,,,
568461000000,1,review-1099431872118,2020年09月11日 12:05,很喜欢这款，宝宝穿着颜色也好看，还能防晒，恐龙儿子也挺喜欢的,,,,
568461000000,1,review-1099166204397,2020年09月09日 12:27,"评价方未及时做出评价,系统默认好评!",,,,
568461000000,2,review-1098756172228,2020年09月06日 10:37,孩子穿着挺好看的，稍微有些污点,,,,
568461000000,2,review-1099604403020,2020年09月05日 10:12,泳衣不太紧身那种，有点兜水，其余都挺好,,,,
568461000000,2,review-1098470344530,2020年09月04日 00:04,衣服挺好看的，拍照一流,,,,
568461000000,2,review-1098284800690,2020年09月02日 13:42,衣服很好 速干的 宝宝不到90cm 一岁十个月 这个号码很合适！,,,,
PRODINFO,¥138.00-456.00,69.00-228.00,7,"优惠
淘金币可抵2.07元",,收藏宝贝 (20929人气),快递 免运费 ,"订单险,7天无理由"
561649000000,1,review-1123220157568,2021年02月27日 03:10,"评价方未及时做出评价,系统默认好评!",,,,
561649000000,1,review-1123145997808,2021年02月26日 09:40,"评价方未及时做出评价,系统默认好评!",,,,
561649000000,1,review-1123563630737,2021年02月26日 09:21,"评价方未及时做出评价,系统默认好评!",,,,
561649000000,1,review-1104462343175,2020年10月11日 21:41,好评，换衣终于方便了,,,,
561649000000,1,review-1122999409028,2021年02月24日 14:12,"评价方未及时做出评价,系统默认好评!",,,,
561649000000,1,review-1123447307324,2021年02月20日 09:21,"评价方未及时做出评价,系统默认好评!",,,,
561649000000,1,review-1122456830612,2021年02月11日 11:32,"评价方未及时做出评价,系统默认好评!",,,,
561649000000,1,review-1122720623816,2021年02月09日 21:46,此用户没有填写评价。,,,,
561649000000,1,review-1121786094543,2021年02月04日 11:12,"评价方未及时做出评价,系统默认好评!",,,,
561649000000,1,review-1119023663048,2021年01月08日 18:15,此用户没有填写评价。,,,,
PRODINFO,¥940.00-2399.00,,18,"优惠
淘金币最高可抵商品价 3%",,收藏宝贝 (3651人气),快递 免运费 ,"订单险,7天无理由"
560589000000,1,review-1123354725508,2021年02月28日 17:31,"评价方未及时做出评价,系统默认好评!",,,,
560589000000,1,review-1124106487326,2021年02月28日 09:10,"评价方未及时做出评价,系统默认好评!",,,,
560589000000,1,review-1122600920633,2021年02月24日 17:57,非常好 老板人也热情,,,,
560589000000,1,review-1116427053895,2020年12月25日 16:30,送的白色袋一天就脏了，也不问问我要什么颜色,,,,
560589000000,1,review-1114827087110,2020年12月09日 16:00,🉑,,,,
